,ini_price,sicks,ranks,horse_items,dad_record,dad_rate,mom_record,mom_rate
1479,,"['기타임신검사(초음파) 2021/06/19', '낭치 2021/06/17', '정치 2021/06/17']","['제6 2021/08/05 ~ 현재', '미 2021/06/09 ~ 2021/08/04']",[],None,None,None,None
1480,,[],['미 2008/10/23 ~ 2009/11/18'],"['동정추월 (DONGJEONGCHUWOL) ~송자민', '이준호(5조) 미~17세', '전 (////) %~%']",None,None,None,None
1481,"75,000천원(개별)","['양전지파행 2022/02/20', '양전지파행 2022/02/19', '양전지파행 2022/02/18', '좌전지파행 2021/09/19', '좌전지파행 2021/09/18', '좌전지파행 2021/09/02', '좌전지파행 2021/08/29', '좌전지파행 2021/08/28', '좌전지파행 2021/07/30', '좌전지파행 2021/07/29', '좌전지파행 2021/07/24', '좌전지파행 2021/07/23', '좌전지파행 2021/07/22', '좌전지파행 2021/07/11', '좌전지파행 2021/07/10', '좌전지파행 2021/07/08', '좌전지파행 2021/06/25', '좌전지파행 2021/06/19', '좌전지파행 2021/03/28', '좌전지파행 2021/03/27', '좌전지파행 2021/03/26', '소화기 질환 기타 2021/03/10', '감기 2021/03/07', '감기 2021/03/06', '감기 2021/03/05', '양후지파행 2021/01/30', '양후지파행 2021/01/29', '좌전지파행 2021/01/16', '좌전지파행 2021/01/15', '감기 2020/09/16', '좌전지파행 2020/09/16', '감기 2020/09/13', '좌전지파행 2020/09/13', '감기 2020/09/12', '좌전지파행 2020/09/12', '감기 2020/09/03', '양전지파행 2020/08/28', '양전지파행 2020/08/27', '복대상 2020/08/18', '복대상 2020/08/16', '운동기질환 기타 2020/07/11', '운동기질환 기타 2020/07/10']","['제2 2022/12/18 ~ 현재', '제3 2022/05/01 ~ 2022/12/17', '제4 2022/03/13 ~ 2022/04/30', '제5 2021/12/31 ~ 2022/03/12', '제6 2021/07/29 ~ 2021/12/30', '미 2020/07/08 ~ 2021/07/28']",[],42전 (6/8/5/7/5),단승 : 14.3%      복승 : 33.3%      연승 : 45.2%,8전 (8/0/0/0/0),단승 : 100.0%      복승 : 100.0%      연승 : 100.0%
1482,"31,997천원(개별)","['운동기질환 기타 2021/12/11', '운동기질환 기타 2021/10/31', '운동기질환 기타 2021/10/30', '우전지파행 2021/10/02']","['제2 2023/02/26 ~ 현재', '제3 2022/06/19 ~ 2023/02/25', '제4 2022/03/13 ~ 2022/06/18', '제5 2021/12/31 ~ 2022/03/12', '제6 2021/07/22 ~ 2021/12/30', '미 2021/06/16 ~ 2021/07/21']","['계란형큰고리재갈 2022/10/16~2023/02/04', '눈가면 2021/08/22~']",39전 (3/9/5/4/3),단승 : 7.7%      복승 : 30.8%      연승 : 43.6%,36전 (3/7/8/2/1),단승 : 8.3%      복승 : 27.8%      연승 : 50.0%
1483,,"['좌전좌후지파행 2021/08/29', '기타임신검사(초음파) 2021/07/10', '낭치 2021/01/07', '정치 2021/01/07']","['제6 2021/07/22 ~ 2022/03/11', '미 2021/01/06 ~ 2021/07/21']",['눈가면 2021/08/22~'],30전 (4/0/8/4/2),단승 : 13.3%      복승 : 13.3%      연승 : 40.0%,28전 (1/3/4/8/6),단승 : 3.6%      복승 : 14.3%      연승 : 28.6%
1484,,[],"['C4 2000/01/01 ~ 2001/03/02', 'C7 1998/09/16 ~ 1999/12/31', 'C6 1998/09/07 ~ 1998/09/15', 'C7 1998/03/08 ~ 1998/09/06', '신 1998/02/25 ~ 1998/03/07', '미 1998/01/08 ~ 1998/02/24']","['등용문 () ~', '김성오(19조) C4~27세', '15전 (1/0/1/4/1) 6.7%~6.7%']",None,None,None,None
1485,"9,000천원(개별)","['좌전지파행 2023/07/30', '좌전지파행 2023/07/29', '좌전지파행 2023/03/30', '좌전지파행 2023/03/29', '좌전지파행 2023/03/26', '좌전지파행 2023/03/05', '우전지파행 2023/02/12', '우전지파행 2023/02/11', '좌전지파행 2022/04/01', '좌전지파행 2022/03/31', '좌전지파행 2022/03/30']","['제4 2022/10/23 ~ 현재', '제5 2022/01/16 ~ 2022/10/22', '제6 2021/08/26 ~ 2022/01/15', '미 2021/06/16 ~ 2021/08/25']",[],None,None,21전 (5/5/6/3/0),단승 : 23.8%      복승 : 47.6%      연승 : 76.2%
1486,,[],"['C2 1996/12/09 ~ 1997/03/12', 'C3 1996/10/21 ~ 1996/12/08', 'C4 1996/10/07 ~ 1996/10/20', 'C5 1996/09/16 ~ 1996/10/06', 'C6 1996/08/31 ~ 1996/09/15', '신 1996/07/31 ~ 1996/08/30', '미 1996/07/11 ~ 1996/07/30']","['다이아몬드 () ~', '김한철(9조) C2~29세', '10전 (8/2/0/0/0) 80.0%~100.0%']",None,None,None,None
1487,"5,000천원(개별)","['우전지파행 2022/09/18', '우전지파행 2022/09/17', '우전지파행 2022/05/07', '운동기질환 기타 2022/04/24', '운동기질환 기타 2022/04/23', '좌전지파행 2022/04/03', '좌전지파행 2022/04/02', '운동기질환 기타 2021/11/07', '운동기질환 기타 2021/11/06', '운동기질환 기타 2021/09/05', '좌후지파행 2021/08/22', '좌후지파행 2021/08/21', '좌전지파행 2021/04/02', '좌전지파행 2021/04/01', '좌전지파행 2021/03/25', '좌전지파행 2021/03/24', '좌전지파행 2021/03/21', '좌전좌후지파행 2021/03/06', '좌전좌후지파행 2021/03/05', '좌전좌후지파행 2021/03/04', '정치 2021/01/06']","['제5 2021/12/31 ~ 현재', '제6 2021/03/04 ~ 2021/12/30', '미 2020/12/23 ~ 2021/03/03']","['계란형큰고리재갈 2022/03/27~', '눈가면 2021/03/21~']",None,None,0전 (0/0/0/0/0),단승 : 0.0%      복승 : 0.0%      연승 : 0.0%
1488,"7,800천원(개별)","['좌전지파행 2023/01/29', '좌전지파행 2023/01/26', '좌전지파행 2023/01/15', '운동기질환 기타 2023/01/14', '우전지파행 2022/09/04', '우전지파행 2022/09/03', '우전지파행 2022/06/04', '우전지파행 2022/06/03', '좌전지파행 2021/07/14', '좌전지파행 2021/07/08', '좌전지파행 2021/07/07', '감기 2021/06/05', '감기 2021/06/04']","['제5 2021/12/31 ~ 현재', '제6 2021/07/01 ~ 2021/12/30', '미 2021/06/02 ~ 2021/06/30']",['눈가면 2022/03/13~'],None,None,None,None
1489,"6,400천원(개별)",['기타임신검사(초음파) 2021/07/03'],"['제6 2021/08/26 ~ 현재', '미 2021/06/02 ~ 2021/08/25']",['눈가면 2021/08/29~2021/12/12'],None,None,36전 (9/4/5/3/3),단승 : 25.0%      복승 : 36.1%      연승 : 50.0%
1490,"2,740천원(개별)","['낭치 2021/06/26', '정치 2021/06/26']","['제6 2021/08/26 ~ 2022/02/12', '미 2021/06/16 ~ 2021/08/25']",[],None,None,None,None
1491,"7,000천원(개별)","['감기 2021/07/30', '감기 2021/07/29', '감기 2021/07/28', '감기 2021/07/25']","['제6 2021/08/26 ~ 현재', '미 2021/06/16 ~ 2021/08/25']",['눈가면 2021/09/29~2021/12/31'],None,None,None,None
1492,자가생산,"['우전지파행 2022/08/07', '우전지파행 2022/03/27', '우전지파행 2022/02/27', '정치 2022/01/20', '우전지파행 2022/01/16', '좌전지파행 2021/12/19', '좌전지파행 2021/12/18', '감기 2021/12/03', '감기 2021/12/02', '감기 2021/12/01', '감기 2021/11/10', '우전지파행 2021/11/10', '감기 2021/10/31', '감기 2021/10/01', '감기 2021/09/30', '감기 2021/09/29', '감기 2021/09/26', '좌전지파행 2021/09/05', '운동기질환 기타 2021/07/22', '운동기질환 기타 2021/07/21', '낭치 2021/07/16', '정치 2021/07/16']","['한2 2022/03/27 ~ 2022/12/21', '한3 2021/12/19 ~ 2022/03/26', '한4 2021/08/26 ~ 2021/12/18', '미 2021/07/14 ~ 2021/08/25']","['빛의승리 (BICHUISEUNGNI) 60~', '고성동(8조) 한2~4세', '18전 (2/4/5/3/1) 11.1%~33.3%']",None,None,None,None
1493,자가생산,[],"['한2 2021/12/05 ~ 2022/12/30', '한3 2021/10/03 ~ 2021/12/04', '한4 2021/08/26 ~ 2021/10/02', '미 2021/07/14 ~ 2021/08/25']","['천지보스 (CHEONJIBOSS) 43~홍규식', '외부마(88조) 한2~4세', '12전 (2/0/1/1/4) 16.7%~16.7%']",None,None,None,None
1494,자가생산,"['우전지파행 2021/05/02', '우전지파행 2021/05/01']","['한3 2021/12/31 ~ 2022/06/22', '한4 2021/08/26 ~ 2021/12/30', '미 2021/01/27 ~ 2021/08/25']","['무주미인 (MUJUMIIN) 25~윤재곤', '외부마(88조) 한3~6세', '1전 (0/0/0/0/0) 0.0%~0.0%']",None,None,None,None
1495,,"['감기 2021/08/06', '감기 2021/08/05', '감기 2021/08/04', '양전지파행 2021/05/14', '양전지파행 2021/05/13', '양전지파행 2021/03/28', '양전지파행 2021/03/25', '좌전지파행 2021/03/24', '좌전지파행 2021/03/21', '좌전지파행 2021/03/20', '좌전지파행 2021/03/18', '좌전지파행 2021/03/13', '좌전지파행 2021/03/12']","['한4 2021/03/11 ~ 2021/09/10', '미 2021/01/13 ~ 2021/03/10']","['천스타 (CHEONSTAR) ~허종태', '외부마(88조) 한4~5세', '1전 (0/0/0/0/0) 0.0%~0.0%']",None,None,None,None
1496,,[],"['C3 2000/01/01 ~ 2000/11/02', 'C5 1999/05/17 ~ 1999/12/31', 'C6 1999/03/08 ~ 1999/05/16', 'C7 1998/10/14 ~ 1999/03/07', 'C6 1998/07/13 ~ 1998/10/13', 'C7 1998/06/07 ~ 1998/07/12', '신 1998/05/27 ~ 1998/06/06', '미 1998/04/30 ~ 1998/05/26']","['유명세 (YUMYEONGSE) ~', '윤덕상(20조) C3~27세', '25전 (2/2/1/2/2) 8.0%~16.0%']",None,None,None,None
1497,"36,997천원(개별)","['좌전지파행 2022/11/13', '좌전지파행 2022/10/15', '우전지파행 2022/02/13', '우전지파행 2022/02/12', '우전지파행 2021/10/31', '우전지파행 2021/10/30', '우전지파행 2021/10/17', '우전지파행 2021/10/16', '우전지파행 2021/09/12']","['제5 2022/02/13 ~ 현재', '제6 2021/08/19 ~ 2022/02/12', '미 2021/06/16 ~ 2021/08/18']","['계란형큰고리재갈 2023/09/30~', '눈가면 2022/01/20~']",42전 (6/8/5/7/5),단승 : 14.3%      복승 : 33.3%      연승 : 45.2%,22전 (3/5/3/1/0),단승 : 13.6%      복승 : 36.4%      연승 : 50.0%
1498,"29,000천원(개별)","['우전지파행 2021/09/12', '정치 2021/08/05']","['제5 2022/11/20 ~ 현재', '제6 2021/09/02 ~ 2022/11/19', '미 2021/07/28 ~ 2021/09/01']","['계란형큰고리재갈 2023/05/12~', '구각자극판 2022/10/20~2023/05/12', '눈가면 2021/08/29~2022/11/05']",None,None,21전 (3/2/4/0/0),단승 : 14.3%      복승 : 23.8%      연승 : 42.9%
1499,자가생산,"['양전지파행 2023/07/27', '낭치 2021/07/08', '정치 2021/07/08']","['제4 2022/10/09 ~ 현재', '제5 2021/12/31 ~ 2022/10/08', '제6 2021/08/26 ~ 2021/12/30', '미 2021/06/30 ~ 2021/08/25']",['망사눈가면 2022/01/02~2022/02/20'],11전 (3/4/0/0/0),단승 : 27.3%      복승 : 63.6%      연승 : 63.6%,23전 (6/3/0/1/2),단승 : 26.1%      복승 : 39.1%      연승 : 39.1%
1500,"20,000천원(개별)","['낭치 2021/11/24', '정치 2021/11/24']","['제5 2022/02/20 ~ 2022/06/10', '제6 2021/09/09 ~ 2022/02/19', '미 2021/04/28 ~ 2021/09/08']","['눈가면 2021/12/12~', '망사눈가면 2021/11/07~2021/12/12', '눈가면 2021/10/10~2021/11/07']",None,None,15전 (4/6/0/0/0),단승 : 26.7%      복승 : 66.7%      연승 : 66.7%
1501,,[],"['C1 1995/11/27 ~ 1998/04/08', 'C2 1995/10/30 ~ 1995/11/26', 'C3 1995/10/16 ~ 1995/10/29', 'C4 1995/08/14 ~ 1995/10/15', 'C5 1995/04/17 ~ 1995/08/13', 'C6 1995/03/27 ~ 1995/04/16', 'C7 1995/02/18 ~ 1995/03/26', '신 1995/02/13 ~ 1995/02/17', '미 1995/01/05 ~ 1995/02/12']","['용병여신 () ~김태옥', '임용찬(12조) C1~30세', '16전 (12/2/1/1/0) 75.0%~87.5%']",None,None,None,None
1502,"2,400천원(개별)","['낭치 2020/10/14', '정치 2020/10/14', '감기 2020/10/08', '감기 2020/10/07', '감기 2020/10/06']","['제6 2021/09/09 ~ 2022/10/19', '미 2020/09/16 ~ 2021/09/08']",[],None,None,None,None
1503,"30,000천원(개별)","['식이성 식욕부진 2023/09/24', '소화기 질환 기타 2023/08/20', '소화기 질환 기타 2022/11/10', '정치 2022/11/09', '정치 2022/03/06', '마체검사 2021/12/18']","['제4 2022/10/02 ~ 현재', '제5 2022/01/16 ~ 2022/10/01', '제6 2021/09/09 ~ 2022/01/15', '미 2021/05/26 ~ 2021/09/08']","['눈가면 2023/09/16~', '계란형큰고리재갈 2023/07/15~2023/08/06', '눈가면 2022/04/17~2023/07/15', '망사눈가면 2021/09/12~2022/04/15']",42전 (6/8/5/7/5),단승 : 14.3%      복승 : 33.3%      연승 : 45.2%,65전 (5/7/10/4/8),단승 : 7.7%      복승 : 18.5%      연승 : 33.8%
1504,"15,000천원(개별)","['우전지파행 2021/08/22', '우전지파행 2021/07/31', '우전지파행 2021/07/30', '기타임신검사(초음파) 2021/07/17', '우전지파행 2021/07/16']","['제5 2022/06/19 ~ 2023/02/08', '제6 2021/09/09 ~ 2022/06/18', '미 2021/07/07 ~ 2021/09/08']","['눈가면 2022/10/02~', '망사눈가면 2022/05/29~2022/08/21']",42전 (6/8/5/7/5),단승 : 14.3%      복승 : 33.3%      연승 : 45.2%,23전 (7/3/3/3/3),단승 : 30.4%      복승 : 43.5%      연승 : 56.5%
1505,자가생산,"['정치 2023/09/20', '운동기인성 피로회복 2022/01/09', '운동기인성 피로회복 2022/01/08', '낭치 2021/07/15', '정치 2021/07/15', '감기 2021/07/11']","['제5 2022/05/22 ~ 현재', '제6 2021/09/16 ~ 2022/05/21', '미 2021/06/23 ~ 2021/09/15']",['눈가면 2021/09/12~'],42전 (6/8/5/7/5),단승 : 14.3%      복승 : 33.3%      연승 : 45.2%,10전 (1/3/3/1/0),단승 : 10.0%      복승 : 40.0%      연승 : 70.0%
1506,"5,200천원(개별)","['마체검사 2022/01/09', '좌전지파행 2021/12/19', '좌전지파행 2021/12/18', '마체검사 2021/08/04']","['제5 2021/11/28 ~ 현재', '제6 2021/09/09 ~ 2021/11/27', '미 2021/04/14 ~ 2021/09/08']",['눈가면 2021/09/29~'],10전 (2/0/0/0/1),단승 : 20.0%      복승 : 20.0%      연승 : 20.0%,None,None
1507,"15,000천원(개별)",['운동기질환 기타 2022/11/26'],"['제5 2022/05/22 ~ 2023/02/25', '제6 2021/09/16 ~ 2022/05/21', '미 2021/08/04 ~ 2021/09/15']",[],29전 (1/8/1/8/4),단승 : 3.4%      복승 : 31.0%      연승 : 34.5%,33전 (5/3/1/7/4),단승 : 15.2%      복승 : 24.2%      연승 : 27.3%
1508,"10,000천원(개별)","['우전지파행 2023/07/22', '우전지파행 2023/07/02', '우전지파행 2023/07/01', '운동기질환 기타 2023/04/23', '우전지파행 2023/02/19', '우전지파행 2022/11/27', '우전지파행 2022/11/26', '양전 발목피부염(계군) 2022/11/06', '안상 2022/09/25', '우전지파행 2022/03/03', '감기 2022/02/26', '우전지파행 2022/02/26', '감기 2022/02/25', '우전지파행 2022/02/25', '감기 2022/02/18', '우전지파행 2022/02/18', '감기 2022/02/17', '우전지파행 2022/02/17', '우후지파행 2022/02/13', '운동기질환 기타 2022/01/28', '운동기질환 기타 2022/01/27', '좌전지파행 2021/10/02', '좌전지파행 2021/09/18', '좌전지파행 2021/09/10', '우전지파행 2021/09/09', '낭치 2021/07/15', '정치 2021/07/15']","['제5 2023/07/02 ~ 현재', '제6 2021/09/16 ~ 2023/07/01', '미 2021/07/14 ~ 2021/09/15']","['계란형큰고리재갈 2023/02/05~', '구각자극판 2022/08/21~2023/02/05', '눈가면 2022/08/21~', '계란형큰고리재갈 2021/09/29~2022/08/21']",None,None,24전 (1/3/2/1/3),단승 : 4.2%      복승 : 16.7%      연승 : 25.0%
1509,"10,000천원(개별)","['감기 2021/12/16', '감기 2021/12/12', '정치 2021/06/26']","['제6 2021/09/16 ~ 2022/04/13', '미 2021/06/23 ~ 2021/09/15']",['눈가면 2022/03/06~'],23전 (4/3/2/1/2),단승 : 17.4%      복승 : 30.4%      연승 : 39.1%,0전 (0/0/0/0/0),단승 : 0.0%      복승 : 0.0%      연승 : 0.0%
1510,"5,000천원(개별)","['좌전지파행 2023/09/24', '좌전지파행 2023/09/23', '좌전지파행 2023/07/16', '좌전지파행 2023/06/18', '좌전지파행 2023/06/17', '좌전지파행 2023/06/01', '좌전지파행 2023/05/27', '좌전지파행 2023/05/26', '좌전지파행 2023/05/25', '좌전지파행 2023/05/21', '좌전지파행 2023/05/20', '좌전지파행 2023/04/16', '감기 2021/10/08', '감기 2021/10/07', '감기 2021/10/06', '낭치 2021/08/05', '정치 2021/08/05']","['제4 2023/07/16 ~ 현재', '제5 2022/03/13 ~ 2023/07/15', '제6 2021/09/16 ~ 2022/03/12', '미 2021/08/04 ~ 2021/09/15']",[],None,None,32전 (3/1/0/2/3),단승 : 9.4%      복승 : 12.5%      연승 : 12.5%
1511,"35,000천원(개별)",['양전 발목피부염(계군) 2021/09/02'],"['제5 2022/05/15 ~ 현재', '제6 2021/09/16 ~ 2022/05/14', '미 2021/07/14 ~ 2021/09/15']",['눈가면 2021/11/28~'],29전 (1/8/1/8/4),단승 : 3.4%      복승 : 31.0%      연승 : 34.5%,11전 (1/0/1/1/1),단승 : 9.1%      복승 : 9.1%      연승 : 18.2%
1512,"3,000천원(개별)",['복대상 2021/07/15'],"['제6 2021/09/09 ~ 현재', '미 2021/03/24 ~ 2021/09/08']",['눈가면 2021/11/28~'],None,None,None,None
1513,자가생산,"['우전지파행 2022/10/26', '우제3중수골골막염 2022/04/07', '우제3중수골골막염 2022/04/06', '우전지파행 2022/03/23', '우전지파행 2022/03/20', '우전지파행 2022/03/17', '감기 2021/11/14', '감기 2021/11/07', '감기 2021/10/02']","['한2 2022/08/07 ~ 2022/12/21', '한3 2021/11/28 ~ 2022/08/06', '한4 2021/09/16 ~ 2021/11/27', '미 2021/08/13 ~ 2021/09/15']","['황금여걸 (HWANGGEUMYEOGEOL) 50~김용재', '외부마(88조) 한2~4세', '13전 (3/1/3/2/2) 23.1%~30.8%']",None,None,None,None
1514,자가생산,"['좌전지파행 2021/12/02', '좌전지파행 2021/12/01', '감기 2021/08/28', '감기 2021/08/27', '감기 2021/08/26', '감기 2021/07/30', '설사 2021/07/30', '감기 2021/07/29', '설사 2021/07/29', '감기 2021/07/28', '설사 2021/07/28']","['한3 2021/12/31 ~ 2022/03/27', '한4 2021/08/26 ~ 2021/12/30', '미 2021/06/23 ~ 2021/08/25']","['천지태양 (CHEONJITAEYANG) 34~김한진', '변용호(2조) 한3~4세', '6전 (0/1/1/2/1) 0.0%~16.7%']",None,None,None,None
1515,,"['감기 2021/11/06', '감기 2021/11/05', '감기 2021/08/05', '감기 2021/08/04', '감기 2021/08/01', '낭치 2021/07/29', '정치 2021/07/29']","['한4 2021/09/16 ~ 2021/11/28', '미 2021/07/14 ~ 2021/09/15']","['일급비밀 (ILGEUPBIMIL) ~현태송', '강태종(9조) 한4~4세', '2전 (0/0/0/0/0) 0.0%~0.0%']",None,None,None,None
1516,"30,000천원(개별)","['식이성 식욕부진 2022/12/31', '식이성 식욕부진 2022/12/22', '기타 2022/08/20', '마체검사 2021/09/02']","['제5 2022/08/07 ~ 현재', '제6 2021/09/16 ~ 2022/08/06', '미 2021/06/30 ~ 2021/09/15']",[],42전 (6/8/5/7/5),단승 : 14.3%      복승 : 33.3%      연승 : 45.2%,15전 (3/0/2/0/2),단승 : 20.0%      복승 : 20.0%      연승 : 33.3%
1517,자가생산,"['정치 2022/09/18', '우전지파행 2022/05/12', '우전지파행 2022/05/11', '기타임신검사(초음파) 2021/12/25', '감기 2021/09/26', '감기 2021/09/24', '감기 2021/09/23', '피부염 2021/08/20', '감기 2021/08/06', '감기 2021/08/05', '감기 2021/08/04', '기타임신검사(초음파) 2021/07/10', '낭치 2021/07/01', '정치 2021/07/01']","['제4 2022/06/12 ~ 현재', '제5 2021/12/31 ~ 2022/06/11', '제6 2021/09/16 ~ 2021/12/30', '미 2021/06/30 ~ 2021/09/15']","['계란형큰고리재갈 2023/06/29~', '눈가면 2022/05/29~']",None,None,18전 (3/2/3/0/1),단승 : 16.7%      복승 : 27.8%      연승 : 44.4%
1518,자가생산,"['감기 2021/09/26', '감기 2021/09/25', '감기 2021/09/24', '감기 2021/09/23', '감기 2021/09/12', '감기 2021/09/11', '감기 2021/09/05', '감기 2021/08/28', '감기 2021/08/27', '감기 2021/08/26', '낭치 2021/06/19', '정치 2021/06/19']","['제2 2023/09/03 ~ 현재', '제3 2023/01/29 ~ 2023/09/02', '제4 2022/11/20 ~ 2023/01/28', '제5 2022/09/25 ~ 2022/11/19', '제6 2021/10/07 ~ 2022/09/24', '미 2021/06/02 ~ 2021/10/06']","['가지재갈 2022/08/14~', '망사눈가면 2021/11/14~', '가지재갈 2021/10/10~2021/11/14', '구각자극판 2021/10/10~2022/08/13', '망사가면 2021/10/10~2021/11/14']",None,None,30전 (5/4/2/5/4),단승 : 16.7%      복승 : 30.0%      연승 : 36.7%
1519,자가생산,"['좌전지파행 2022/03/27', '좌전지파행 2022/03/26', '운동기질환 기타 2022/02/17', '낭치 2022/02/16', '정치 2022/02/16', '우전지파행 2022/02/13', '감기 2021/10/24', '감기 2021/10/23', '피부병 2021/10/23', '감기 2021/10/22']","['한2 2022/01/16 ~ 2022/12/21', '한3 2021/12/05 ~ 2022/01/15', '한4 2021/10/07 ~ 2021/12/04', '미 2021/08/25 ~ 2021/10/06']","['다온성 (DAONSEONG) 54~김중은', '외부마(88조) 한2~4세', '16전 (2/2/2/2/0) 12.5%~25.0%']",None,None,None,None
1520,자가생산,"['감기 2021/10/27', '감기 2021/10/24', '감기 2021/10/23', '감기 2021/10/02', '감기 2021/10/01', '감기 2021/09/30', '감기 2021/09/29', '낭치 2021/09/16', '정치 2021/09/16']","['제4 2023/02/12 ~ 현재', '제5 2021/11/28 ~ 2023/02/11', '제6 2021/10/14 ~ 2021/11/27', '미 2021/09/01 ~ 2021/10/13']",['망사눈가면 2021/10/17~'],23전 (4/3/2/1/2),단승 : 17.4%      복승 : 30.4%      연승 : 39.1%,13전 (2/5/4/1/0),단승 : 15.4%      복승 : 53.8%      연승 : 84.6%
1521,"15,000천원(개별)","['좌전지파행 2021/12/25', '좌전지파행 2021/12/24', '정치 2021/05/20']","['제6 2021/10/07 ~ 2022/02/09', '미 2021/05/16 ~ 2021/10/06']","['계란형큰고리재갈 2021/12/19~', '망사눈가면 2021/12/05~', '눈가면 2021/10/10~2021/12/05']",11전 (3/4/0/0/0),단승 : 27.3%      복승 : 63.6%      연승 : 63.6%,21전 (3/6/3/3/1),단승 : 14.3%      복승 : 42.9%      연승 : 57.1%
1522,자가생산,"['우하퇴부 찰과상 2022/07/07', '우후지파행 2022/07/07', '정치 2022/06/22', '우전지파행 2022/05/28', '우전지파행 2022/05/27', '우전지파행 2022/05/26', '우전지파행 2022/05/11', '우전지파행 2022/05/07', '우전지파행 2022/05/06', '운동기질환 기타 2022/02/24', '운동기질환 기타 2022/02/23', '운동기질환 기타 2022/02/13', '운동기질환 기타 2022/02/12', '운동기질환 기타 2022/01/16', '운동기질환 기타 2022/01/15', '양전 발목피부염(계군) 2021/10/09', '양전 발목피부염(계군) 2021/10/08']","['제4 2023/05/14 ~ 현재', '제5 2022/06/19 ~ 2023/05/13', '제6 2021/10/14 ~ 2022/06/18', '미 2021/08/13 ~ 2021/10/13']",['눈가면 2022/05/20~'],55전 (7/6/10/6/6),단승 : 12.7%      복승 : 23.6%      연승 : 41.8%,14전 (6/2/0/0/2),단승 : 42.9%      복승 : 57.1%      연승 : 57.1%
